cat_a,cat_b,alpha,beta,cluster_id,cluster_name,cos_resid,cos_marg,cos_full,null_p95,norm_resid,norm_marg,norm_full
joy,anger,2.0,-2.0,6,enthusiasm / curiosity,-0.006177643779665232,0.2972831130027771,0.04227438569068909,0.04127923771739006,0.3902769386768341,0.572483241558075,0.3353484272956848
joy,anger,2.0,2.0,0,self-doubt / encouragement,0.047609128057956696,0.24353466928005219,0.06266334652900696,0.04447821527719498,0.3605135381221771,0.6002193093299866,0.2859216034412384
joy,anger,2.0,2.0,1,frustration / despair,0.012460575439035892,0.19158151745796204,0.007886826060712337,0.04994594305753708,0.3605135381221771,0.6002193093299866,0.2859216034412384
joy,anger,2.0,2.0,2,uncertainty / indecision,0.08540739119052887,0.2533559501171112,-0.030467331409454346,0.04097439721226692,0.3605135381221771,0.6002193093299866,0.2859216034412384
joy,anger,2.0,2.0,3,romantic idealism,-0.06237093359231949,0.16120117902755737,0.0863165557384491,0.052968498319387436,0.3605135381221771,0.6002193093299866,0.2859216034412384
joy,anger,2.0,2.0,4,academic ambition / competitive determination,0.11125865578651428,0.11408363282680511,-0.08158741891384125,0.048444606363773346,0.3605135381221771,0.6002193093299866,0.2859216034412384
joy,anger,2.0,2.0,5,ironic amusement,-0.06541509926319122,0.24749034643173218,0.04222666099667549,0.04777481406927109,0.3605135381221771,0.6002193093299866,0.2859216034412384
joy,anger,2.0,2.0,6,enthusiasm / curiosity,0.0016472896095365286,0.3039197325706482,0.10286185890436172,0.04127923771739006,0.3605135381221771,0.6002193093299866,0.2859216034412384
joy,sadness,-2.0,-2.0,0,self-doubt / encouragement,-0.1095694899559021,0.2925846576690674,-0.036225900053977966,0.04447821527719498,0.4263036847114563,0.6076940894126892,0.3955487906932831
joy,sadness,-2.0,-2.0,1,frustration / despair,-0.07020940631628036,0.21019966900348663,-0.04910028353333473,0.04994594305753708,0.4263036847114563,0.6076940894126892,0.3955487906932831
joy,sadness,-2.0,-2.0,2,uncertainty / indecision,-0.09042529761791229,0.3281490206718445,-0.07762724906206131,0.04097439721226692,0.4263036847114563,0.6076940894126892,0.3955487906932831
joy,sadness,-2.0,-2.0,3,romantic idealism,-0.12025701999664307,0.18810296058654785,0.034009285271167755,0.052968498319387436,0.4263036847114563,0.6076940894126892,0.3955487906932831
joy,sadness,-2.0,-2.0,4,academic ambition / competitive determination,-0.1658417284488678,0.2709769606590271,-0.0959196388721466,0.048444606363773346,0.4263036847114563,0.6076940894126892,0.3955487906932831
joy,sadness,-2.0,-2.0,5,ironic amusement,-0.029405908659100533,0.19877420365810394,-0.011715099215507507,0.04777481406927109,0.4263036847114563,0.6076940894126892,0.3955487906932831
joy,sadness,-2.0,-2.0,6,enthusiasm / curiosity,-0.15499825775623322,0.3528599739074707,-0.013266155496239662,0.04127923771739006,0.4263036847114563,0.6076940894126892,0.3955487906932831
joy,sadness,-2.0,2.0,0,self-doubt / encouragement,0.018229585140943527,0.3191072344779968,0.1704692393541336,0.04447821527719498,0.40982872247695923,0.6289588212966919,0.3681318759918213
joy,sadness,-2.0,2.0,1,frustration / despair,0.017346099019050598,0.22704476118087769,0.08877964317798615,0.04994594305753708,0.40982872247695923,0.6289588212966919,0.3681318759918213
joy,sadness,-2.0,2.0,2,uncertainty / indecision,0.08043661713600159,0.3275962471961975,0.12886366248130798,0.04097439721226692,0.40982872247695923,0.6289588212966919,0.3681318759918213
joy,sadness,-2.0,2.0,3,romantic idealism,-0.10777146369218826,0.18682889640331268,0.06451252102851868,0.052968498319387436,0.40982872247695923,0.6289588212966919,0.3681318759918213
joy,sadness,-2.0,2.0,4,academic ambition / competitive determination,0.02619236707687378,0.24180567264556885,0.08395659923553467,0.048444606363773346,0.40982872247695923,0.6289588212966919,0.3681318759918213
joy,sadness,-2.0,2.0,5,ironic amusement,-0.019199687987565994,0.21082431077957153,0.0321604385972023,0.04777481406927109,0.40982872247695923,0.6289588212966919,0.3681318759918213
joy,sadness,-2.0,2.0,6,enthusiasm / curiosity,-0.026815243065357208,0.34232228994369507,0.1377631276845932,0.04127923771739006,0.40982872247695923,0.6289588212966919,0.3681318759918213
joy,sadness,2.0,-2.0,0,self-doubt / encouragement,-0.020243633538484573,0.2491065114736557,-0.02021341770887375,0.04447821527719498,0.40561771392822266,0.5877380967140198,0.35733532905578613
joy,sadness,2.0,-2.0,1,frustration / despair,0.02170495316386223,0.20978447794914246,0.041625138372182846,0.04994594305753708,0.40561771392822266,0.5877380967140198,0.35733532905578613
joy,sadness,2.0,-2.0,2,uncertainty / indecision,0.04263029247522354,0.2911204993724823,-0.008890081197023392,0.04097439721226692,0.40561771392822266,0.5877380967140198,0.35733532905578613
joy,sadness,2.0,-2.0,3,romantic idealism,-0.16189627349376678,0.19546493887901306,-0.0010536620393395424,0.052968498319387436,0.40561771392822266,0.5877380967140198,0.35733532905578613
joy,sadness,2.0,-2.0,4,academic ambition / competitive determination,0.05116969719529152,0.18529962003231049,-0.006296875420957804,0.048444606363773346,0.40561771392822266,0.5877380967140198,0.35733532905578613
joy,sadness,2.0,-2.0,5,ironic amusement,-0.05590934678912163,0.22457435727119446,-0.01001529861241579,0.04777481406927109,0.40561771392822266,0.5877380967140198,0.35733532905578613
joy,sadness,2.0,-2.0,6,enthusiasm / curiosity,-0.07794695347547531,0.3440749943256378,0.04759493097662926,0.04127923771739006,0.40561771392822266,0.5877380967140198,0.35733532905578613
joy,sadness,2.0,2.0,0,self-doubt / encouragement,0.021339507773518562,0.26818156242370605,0.09326156973838806,0.04447821527719498,0.4004468619823456,0.6313363313674927,0.34780609607696533
joy,sadness,2.0,2.0,1,frustration / despair,0.027844490483403206,0.21915900707244873,0.09282516688108444,0.04994594305753708,0.4004468619823456,0.6313363313674927,0.34780609607696533
joy,sadness,2.0,2.0,2,uncertainty / indecision,0.0413307249546051,0.2815186381340027,0.007799558341503143,0.04097439721226692,0.4004468619823456,0.6313363313674927,0.34780609607696533
joy,sadness,2.0,2.0,3,romantic idealism,-0.03619278967380524,0.18703314661979675,0.15524974465370178,0.052968498319387436,0.4004468619823456,0.6313363313674927,0.34780609607696533
joy,sadness,2.0,2.0,4,academic ambition / competitive determination,0.06977548450231552,0.15256893634796143,-0.021993163973093033,0.048444606363773346,0.4004468619823456,0.6313363313674927,0.34780609607696533
joy,sadness,2.0,2.0,5,ironic amusement,-0.02332935854792595,0.22776587307453156,0.061996445059776306,0.04777481406927109,0.4004468619823456,0.6313363313674927,0.34780609607696533
joy,sadness,2.0,2.0,6,enthusiasm / curiosity,-0.03563359007239342,0.3217012882232666,0.101293183863163,0.04127923771739006,0.4004468619823456,0.6313363313674927,0.34780609607696533
