sweep,artifact,decomposer,k,seed,layer,category,target_norm,fit,lasso_alpha,r2,cosine,residual_l2,weight_l1,weight_l2,weight_l0
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,anger,3.6211390495300293,lasso,0.1,0.3246155090385122,0.6045291423797607,2.9759165145485014,0.046016041189432144,0.046016041189432144,1
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,anticipation,4.50900411605835,ols,,0.8239294737207488,0.9077056050300598,1.892012221190034,0.4528549909591675,0.17692571878433228,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,anticipation,4.50900411605835,nnls,,0.8236020932897663,0.9075252240320668,1.893770380632267,0.48505889060460616,0.19908934477158702,7
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,anticipation,4.50900411605835,lasso,0.001,0.823105409236577,0.9072728753089905,1.896434653639052,0.39479902386665344,0.14998337626457214,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,anticipation,4.50900411605835,lasso,0.01,0.8072046539379475,0.8992506265640259,1.9798344606499676,0.23080137372016907,0.13715842366218567,6
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,anticipation,4.50900411605835,lasso,0.1,0.6438269042419057,0.831876277923584,2.6909842859360107,0.09470780938863754,0.08335399627685547,2
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,disgust,3.974813461303711,ols,,0.7393231260487969,0.8598389625549316,2.029401554348652,0.7385448813438416,0.3027518093585968,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,disgust,3.974813461303711,nnls,,0.7393231375889064,0.8598390109093667,2.029401509428065,0.7385448843421543,0.3027518114188484,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,disgust,3.974813461303711,lasso,0.001,0.7352861480327888,0.8575382232666016,2.045055366829871,0.4878331124782562,0.23281358182430267,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,disgust,3.974813461303711,lasso,0.01,0.7165076117006507,0.8500224351882935,2.1163497337097987,0.37250688672065735,0.18621668219566345,6
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,disgust,3.974813461303711,lasso,0.1,0.20360544710441486,0.5281714797019958,3.547160805097745,0.04324626550078392,0.03265010938048363,2
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,fear,3.9300339221954346,ols,,0.7739925677808409,0.8797685503959656,1.8683475737265804,0.556721031665802,0.23486916720867157,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,fear,3.9300339221954346,nnls,,0.7739925807913708,0.8797685212824555,1.8683475199491624,0.5567210499690557,0.2348691731199185,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,fear,3.9300339221954346,lasso,0.001,0.7731684310736509,0.8793494701385498,1.8717509411696989,0.4981152415275574,0.20209407806396484,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,fear,3.9300339221954346,lasso,0.01,0.7478575440284643,0.8668383359909058,1.9734189815664185,0.2953888177871704,0.14262503385543823,7
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,fear,3.9300339221954346,lasso,0.1,0.5408059198420888,0.8118011951446533,2.6631427866537147,0.09880463033914566,0.08172015845775604,2
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,joy,2.8518917560577393,ols,,0.46043123373663053,0.6785508394241333,2.094866782165867,0.9963558316230774,0.41535595059394836,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,joy,2.8518917560577393,nnls,,0.46029825463539487,0.6784528107725416,2.095124910839648,1.0091186411085524,0.4228341216387959,7
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,joy,2.8518917560577393,lasso,0.001,0.4572966949831433,0.6768893003463745,2.100942867782297,0.8566817045211792,0.3513621985912323,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,joy,2.8518917560577393,lasso,0.01,0.36132751307166855,0.6113269925117493,2.2791458249809993,0.24803794920444489,0.117258720099926,6
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,joy,2.8518917560577393,lasso,0.1,0.0,0.0,2.851891569197703,0.0,0.0,0
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,sadness,4.420462131500244,ols,,0.8088403291139092,0.8993554711341858,1.932706070408249,0.7607147693634033,0.2919658422470093,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,sadness,4.420462131500244,nnls,,0.8088403253598986,0.8993555088921873,1.9327060893855756,0.7607147245027615,0.2919658467231739,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,sadness,4.420462131500244,lasso,0.001,0.8080162070825494,0.8989588618278503,1.9368677030452368,0.6452310085296631,0.2527986168861389,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,sadness,4.420462131500244,lasso,0.01,0.7735777184265018,0.8815070390701294,2.1034260821964152,0.3349972367286682,0.18610160052776337,5
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,sadness,4.420462131500244,lasso,0.1,0.504019388488373,0.773034393787384,3.1131498340166806,0.09869597107172012,0.07160724699497223,2
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,surprise,3.1134231090545654,ols,,0.6287005974161846,0.7929064631462097,1.8971439554253156,1.1906988620758057,0.4677388668060303,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,surprise,3.1134231090545654,nnls,,0.6287005902378082,0.7929064587312228,1.8971439737641727,1.1906988943250627,0.4677388854553557,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,surprise,3.1134231090545654,lasso,0.001,0.6246637609327811,0.7908094525337219,1.907429127207728,0.99432373046875,0.38656872510910034,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,surprise,3.1134231090545654,lasso,0.01,0.5488557418431681,0.750096321105957,2.091201483784494,0.36140647530555725,0.14655102789402008,7
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,surprise,3.1134231090545654,lasso,0.1,0.058910275021199277,0.46173399686813354,3.020324997498636,0.013173111714422703,0.013173111714422703,1
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,trust,3.948798894882202,ols,,0.7413745683071733,0.8610309958457947,2.0081706043126393,0.6906365156173706,0.2753516435623169,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,trust,3.948798894882202,nnls,,0.7413745630561885,0.8610310426337382,2.0081706246990203,0.6906365139613719,0.27535164991996863,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,trust,3.948798894882202,lasso,0.001,0.7382399158629022,0.8592571020126343,2.0203038993587477,0.47785669565200806,0.20067742466926575,8
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,trust,3.948798894882202,lasso,0.01,0.7183119101808592,0.8495774269104004,2.0957970931431893,0.2873712182044983,0.13171055912971497,6
basis_sweep,nmf_k008_seed0.pt,nmf,8,0,19,trust,3.948798894882202,lasso,0.1,0.4653820379454837,0.711492657661438,2.8872657846027097,0.06351698935031891,0.06351698935031891,1
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,anger,3.6211390495300293,ols,,0.7333050876795906,0.8563324213027954,1.870047194961415,1.1953210830688477,0.4612538516521454,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,anger,3.6211390495300293,nnls,,0.7333050737760474,0.8563323383047153,1.87004724370678,1.195321033745902,0.46125385353308906,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,anger,3.6211390495300293,lasso,0.001,0.7292664998158493,0.8542170524597168,1.8841531499585642,0.9668239951133728,0.36853474378585815,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,anger,3.6211390495300293,lasso,0.01,0.6542743618581708,0.8120974898338318,2.129173220072575,0.3026539385318756,0.13325536251068115,7
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,anger,3.6211390495300293,lasso,0.1,0.32459521755092946,0.6045292019844055,2.9759612189504043,0.04602176323533058,0.04602176323533058,1
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,anticipation,4.50900411605835,ols,,0.8239294854475315,0.9077056050300598,1.892012158183416,0.45295751094818115,0.17696258425712585,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,anticipation,4.50900411605835,nnls,,0.8236020924422687,0.9075252235651392,1.8937703851815442,0.48516304967565055,0.19912717164838295,7
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,anticipation,4.50900411605835,lasso,0.001,0.8231052567884001,0.9072727560997009,1.8964354708148126,0.39489126205444336,0.15001894533634186,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,anticipation,4.50900411605835,lasso,0.01,0.8071984504698219,0.899247407913208,1.9798663124073537,0.2308480143547058,0.13719823956489563,6
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,anticipation,4.50900411605835,lasso,0.1,0.6437281412767746,0.8318160176277161,2.6913573505626736,0.09469754993915558,0.08337779343128204,2
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,disgust,3.974813461303711,ols,,0.7393230958675889,0.8598389029502869,2.0294016718308585,0.738714337348938,0.30282023549079895,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,disgust,3.974813461303711,nnls,,0.7393231256087323,0.8598390039428456,2.029401556061631,0.7387142902610742,0.3028202308362474,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,disgust,3.974813461303711,lasso,0.001,0.7352844578851424,0.8575373291969299,2.0450618954644177,0.4878964126110077,0.23286376893520355,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,disgust,3.974813461303711,lasso,0.01,0.7165035975999903,0.8500221371650696,2.1163647168471638,0.3726043105125427,0.18626593053340912,6
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,disgust,3.974813461303711,lasso,0.1,0.20351695580263907,0.5280662178993225,3.547357870834226,0.043228864669799805,0.0326448529958725,2
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,fear,3.9300339221954346,ols,,0.7739925832172924,0.8797685503959656,1.8683475099219151,0.5568342804908752,0.2348984330892563,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,fear,3.9300339221954346,nnls,,0.7739925847961389,0.8797685235584909,1.8683475033959485,0.5568342651059077,0.23489843639665942,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,fear,3.9300339221954346,lasso,0.001,0.7731682921455877,0.879349410533905,1.8717515143674561,0.498216837644577,0.20211941003799438,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,fear,3.9300339221954346,lasso,0.01,0.7478505358794998,0.8668351173400879,1.9734464063768118,0.2954472303390503,0.1426599621772766,7
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,fear,3.9300339221954346,lasso,0.1,0.5407072191714306,0.8117738962173462,2.6634289835662015,0.09880492091178894,0.08171084523200989,2
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,joy,2.8518917560577393,ols,,0.4604311164809023,0.6785507798194885,2.094867009787564,0.996601939201355,0.41546130180358887,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,joy,2.8518917560577393,nnls,,0.4602981873658202,0.6784527611968252,2.095125041410059,1.0093667825504506,0.42294065760266064,7
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,joy,2.8518917560577393,lasso,0.001,0.45729540517013334,0.676888644695282,2.1009453643783274,0.8568737506866455,0.35144516825675964,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,joy,2.8518917560577393,lasso,0.01,0.3613170773118608,0.6113264560699463,2.2791644452611313,0.2481127679347992,0.11730111390352249,6
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,joy,2.8518917560577393,lasso,0.1,0.0,0.0,2.851891569197703,0.0,0.0,0
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,sadness,4.420462131500244,ols,,0.8088403291139092,0.8993554711341858,1.932706070408249,0.76087486743927,0.29201042652130127,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,sadness,4.420462131500244,nnls,,0.8088403299986223,0.8993555114711033,1.932706065935835,0.7608748867209311,0.29201042526826543,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,sadness,4.420462131500244,lasso,0.001,0.8080160484661452,0.898958683013916,1.9368685031620654,0.6453615427017212,0.2528368830680847,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,sadness,4.420462131500244,lasso,0.01,0.7735740580479425,0.881506085395813,2.1034430842877327,0.3350888192653656,0.1861550509929657,5
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,sadness,4.420462131500244,lasso,0.1,0.5039206558773673,0.7729878425598145,3.1134596789070796,0.09869104623794556,0.0715971291065216,2
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,surprise,3.1134231090545654,ols,,0.6287005974161846,0.7929064631462097,1.8971439554253156,1.1910139322280884,0.4678676128387451,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,surprise,3.1134231090545654,nnls,,0.6287005930255252,0.7929064604891333,1.8971439666422916,1.1910139206311947,0.46786762532253123,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,surprise,3.1134231090545654,lasso,0.001,0.6246620392156014,0.7908086180686951,1.907433502018084,0.9945545196533203,0.386665016412735,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,surprise,3.1134231090545654,lasso,0.01,0.5488211599238155,0.7500765323638916,2.091281631513242,0.3614472448825836,0.14655852317810059,7
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,surprise,3.1134231090545654,lasso,0.1,0.058984751587201845,0.46173399686813354,3.0202054829196006,0.013188047334551811,0.013188047334551811,1
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,trust,3.948798894882202,ols,,0.7413745683071733,0.8610310554504395,2.0081706043126393,0.6908118724822998,0.2754303216934204,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,trust,3.948798894882202,nnls,,0.7413745455986285,0.8610310324961491,2.0081706924761096,0.690811915437018,0.27543030466776025,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,trust,3.948798894882202,lasso,0.001,0.7382386926555019,0.8592565059661865,2.0203086198030458,0.47794976830482483,0.200730562210083,8
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,trust,3.948798894882202,lasso,0.01,0.718305916464598,0.8495751023292542,2.0958193900502136,0.2874467968940735,0.13175059854984283,6
basis_sweep,nmf_k008_seed1.pt,nmf,8,1,19,trust,3.948798894882202,lasso,0.1,0.4653617327026395,0.7114928364753723,2.8873206144816246,0.06352655589580536,0.06352655589580536,1
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,anger,3.6211390495300293,ols,,0.7941841687413924,0.8911701440811157,1.6427996074481919,1.0833683013916016,0.3187624514102936,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,anger,3.6211390495300293,nnls,,0.7941841879616419,0.8911701228077543,1.6427995307412186,1.0833683647969299,0.31876246510695944,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,anger,3.6211390495300293,lasso,0.001,0.7858698589807069,0.8865794539451599,1.67565305704135,0.6126422882080078,0.18660026788711548,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,anger,3.6211390495300293,lasso,0.01,0.7411919307081336,0.8632280230522156,1.8421886751463994,0.285298615694046,0.09964685142040253,11
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,anger,3.6211390495300293,lasso,0.1,0.42019510665322235,0.6594656109809875,2.757313453541164,0.036921776831150055,0.01805024780333042,5
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,anticipation,4.50900411605835,ols,,0.8914559129253539,0.9441694021224976,1.4855377461797148,1.0153110027313232,0.31794965267181396,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,anticipation,4.50900411605835,nnls,,0.8908035517035501,0.9438238621420304,1.4899951767768154,1.1366096091957685,0.3594668262159332,15
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,anticipation,4.50900411605835,lasso,0.001,0.8848240419687485,0.9406870007514954,1.5302469510510948,0.5417429208755493,0.16045542061328888,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,anticipation,4.50900411605835,lasso,0.01,0.8518707736674622,0.9235352277755737,1.7354055556193098,0.2031206339597702,0.08320789784193039,11
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,anticipation,4.50900411605835,lasso,0.1,0.7479055262229628,0.8708648681640625,2.2639262177471853,0.05547289550304413,0.03963145613670349,3
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,disgust,3.974813461303711,ols,,0.8616988700155734,0.928277313709259,1.4781877564864734,0.7371143698692322,0.23028232157230377,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,disgust,3.974813461303711,nnls,,0.8542484321889142,0.9242555983709863,1.517481321348443,1.1399029614842884,0.33012584852865573,15
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,disgust,3.974813461303711,lasso,0.001,0.8596297369405913,0.927219033241272,1.4892043407408686,0.5850921869277954,0.19054824113845825,15
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,disgust,3.974813461303711,lasso,0.01,0.8319053396593146,0.9144650101661682,1.6296475779543624,0.3472306430339813,0.13056246936321259,10
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,disgust,3.974813461303711,lasso,0.1,0.517727505945698,0.7404519319534302,2.760342569376359,0.06139900162816048,0.03876196965575218,4
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,fear,3.9300339221954346,ols,,0.8179530654075791,0.9044076204299927,1.6768259913291967,1.1462956666946411,0.3612560033798218,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,fear,3.9300339221954346,nnls,,0.8179530693541052,0.9044076194933997,1.676825973153561,1.1462956467609255,0.3612560083814201,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,fear,3.9300339221954346,lasso,0.001,0.8118372822657648,0.9011076092720032,1.704759425980678,0.6849479675292969,0.23471203446388245,15
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,fear,3.9300339221954346,lasso,0.01,0.7659274849846549,0.8775873780250549,1.901391388239989,0.3245916962623596,0.11038578301668167,13
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,fear,3.9300339221954346,lasso,0.1,0.5557792160159729,0.755977988243103,2.6193633642645904,0.04855494946241379,0.04462745413184166,2
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,joy,2.8518917560577393,ols,,0.737098293600839,0.8585442304611206,1.4622772112313631,0.6818913221359253,0.20340293645858765,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,joy,2.8518917560577393,nnls,,0.7369344503293014,0.8584488196088486,1.46273279398355,0.7005228523135667,0.20860283258923795,15
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,joy,2.8518917560577393,lasso,0.001,0.7318712970641041,0.8555601239204407,1.4767421229668878,0.3985452651977539,0.12867945432662964,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,joy,2.8518917560577393,lasso,0.01,0.7098445447006978,0.8449192643165588,1.5362021884663741,0.22140827775001526,0.09797733277082443,8
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,joy,2.8518917560577393,lasso,0.1,0.3526352286861918,0.6341123580932617,2.2946029116772757,0.040802329778671265,0.04080012068152428,1
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,sadness,4.420462131500244,ols,,0.8417844682231312,0.917488157749176,1.758296984557481,1.074338436126709,0.316813200712204,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,sadness,4.420462131500244,nnls,,0.8417844618379199,0.9174881294752938,1.7582970200378716,1.0743384795985154,0.31681321065375345,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,sadness,4.420462131500244,lasso,0.001,0.8383539492361132,0.9156861305236816,1.7772569572300752,0.7048416137695312,0.22243064641952515,15
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,sadness,4.420462131500244,lasso,0.01,0.7997565628635366,0.8965492844581604,1.9780935155402877,0.3658592402935028,0.1276947408914566,11
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,sadness,4.420462131500244,lasso,0.1,0.4879881993299653,0.7061066627502441,3.1630616665574687,0.042888447642326355,0.0308314710855484,4
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,surprise,3.1134231090545654,ols,,0.7829720891936077,0.8848571181297302,1.4504272686443802,0.9806122183799744,0.29037606716156006,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,surprise,3.1134231090545654,nnls,,0.7829720923149084,0.8848571445035446,1.45042725821434,0.9806121781308654,0.2903760636236763,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,surprise,3.1134231090545654,lasso,0.001,0.7779207185640761,0.8821420073509216,1.4672096778891561,0.6713939309120178,0.22156137228012085,15
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,surprise,3.1134231090545654,lasso,0.01,0.7274346089355548,0.8594996929168701,1.6254496319141645,0.3895735740661621,0.13857725262641907,13
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,surprise,3.1134231090545654,lasso,0.1,0.26849426781320573,0.5637408494949341,2.66285199269803,0.0369102768599987,0.021551379933953285,3
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,trust,3.948798894882202,ols,,0.8544048340667175,0.9243401885032654,1.506740525019191,0.9338811635971069,0.2954707741737366,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,trust,3.948798894882202,nnls,,0.8544048288037145,0.9243401478933463,1.5067405522521693,0.9338811495076429,0.2954707701647838,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,trust,3.948798894882202,lasso,0.001,0.8503662313536557,0.9222151041030884,1.527495003550048,0.6021595597267151,0.18334494531154633,16
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,trust,3.948798894882202,lasso,0.01,0.8111716999714442,0.9014855027198792,1.7159259136186014,0.20646515488624573,0.07886628806591034,11
basis_sweep,nmf_k016_seed0.pt,nmf,16,0,19,trust,3.948798894882202,lasso,0.1,0.6279801842847573,0.8000856637954712,2.4085076380112227,0.046928852796554565,0.024770446121692657,4
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,anger,3.6211390495300293,ols,,0.7941837141829788,0.8911698460578918,1.6428014215651296,1.0823485851287842,0.3185636103153229,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,anger,3.6211390495300293,nnls,,0.794183722191645,0.891169861482754,1.6428013896030131,1.0823485766977754,0.31856360803829237,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,anger,3.6211390495300293,lasso,0.001,0.78587778647944,0.8865837454795837,1.675622038847524,0.6120951175689697,0.18633253872394562,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,anger,3.6211390495300293,lasso,0.01,0.7412913517243547,0.8632815480232239,1.8418348031371106,0.2850863039493561,0.09957578033208847,11
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,anger,3.6211390495300293,lasso,0.1,0.42006641207516604,0.6592817902565002,2.757619445786888,0.03679831326007843,0.017997080460190773,5
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,anticipation,4.50900411605835,ols,,0.8914564054502334,0.9441695809364319,1.485534375820494,1.014846920967102,0.31793907284736633,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,anticipation,4.50900411605835,nnls,,0.8908045259053978,0.9438243782348661,1.4899885302268843,1.1360222977236203,0.3594521757723809,15
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,anticipation,4.50900411605835,lasso,0.001,0.8848242765044055,0.9406869411468506,1.5302453930104118,0.5412631034851074,0.16026295721530914,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,anticipation,4.50900411605835,lasso,0.01,0.8518883990220801,0.9235423803329468,1.735302307769449,0.20272640883922577,0.08306840807199478,11
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,anticipation,4.50900411605835,lasso,0.1,0.7480265231683703,0.8709015846252441,2.2633828479742233,0.05534524843096733,0.03955763950943947,3
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,disgust,3.974813461303711,ols,,0.8617000169014765,0.9282779097557068,1.4781816274106854,0.7353237867355347,0.22942407429218292,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,disgust,3.974813461303711,nnls,,0.8542496905323251,0.9242562791041408,1.5174747707611251,1.1378795331107527,0.32924805685901704,15
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,disgust,3.974813461303711,lasso,0.001,0.8596404814506295,0.9272246956825256,1.489147344775904,0.5840560793876648,0.1899166852235794,15
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,disgust,3.974813461303711,lasso,0.01,0.8319858027597696,0.9144996404647827,1.6292574936052158,0.346612811088562,0.13023917376995087,10
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,disgust,3.974813461303711,lasso,0.1,0.517869870703705,0.7404888272285461,2.759935118700444,0.061342060565948486,0.038721963763237,4
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,fear,3.9300339221954346,ols,,0.8179533278272539,0.904407799243927,1.6768247827609475,1.1451590061187744,0.3610013723373413,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,fear,3.9300339221954346,nnls,,0.8179533336909047,0.9044077656314838,1.6768247557560185,1.1451590543588932,0.3610013743408053,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,fear,3.9300339221954346,lasso,0.001,0.8118444756521468,0.901111364364624,1.7047268395294624,0.6842372417449951,0.23464910686016083,15
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,fear,3.9300339221954346,lasso,0.01,0.7660282695762608,0.8776517510414124,1.9009820031684255,0.3250426948070526,0.11027612537145615,13
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,fear,3.9300339221954346,lasso,0.1,0.5558497914720645,0.7559736371040344,2.6191552806788416,0.0484590083360672,0.04455152899026871,2
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,joy,2.8518917560577393,ols,,0.7370864507722932,0.8585373759269714,1.4623101461702743,0.6816470623016357,0.20349468290805817,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,joy,2.8518917560577393,nnls,,0.7369223780793797,0.8584417881484367,1.4627663564802251,0.7002905247519307,0.20870868992201952,15
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,joy,2.8518917560577393,lasso,0.001,0.7318613596411412,0.8555543422698975,1.4767694883234372,0.39844200015068054,0.12869973480701447,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,joy,2.8518917560577393,lasso,0.01,0.7098444274449696,0.844918429851532,1.5362024988663419,0.22137589752674103,0.0979662612080574,8
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,joy,2.8518917560577393,lasso,0.1,0.35265557255503044,0.6340981125831604,2.294566856682092,0.04079362750053406,0.04079362750053406,1
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,sadness,4.420462131500244,ols,,0.8417822109896863,0.9174869656562805,1.7583095271712157,1.072840929031372,0.31629130244255066,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,sadness,4.420462131500244,nnls,,0.8417822095990374,0.91748690208046,1.7583095348985114,1.07284103925054,0.31629132255397485,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,sadness,4.420462131500244,lasso,0.001,0.8383617214399207,0.9156903028488159,1.777214230020629,0.7040535807609558,0.2221674621105194,15
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,sadness,4.420462131500244,lasso,0.01,0.7997672633701916,0.8965561389923096,1.9780406626580411,0.36593300104141235,0.1277218759059906,11
